zip,lat,lng,city,state_id,state_name,county_name
28702,35.39966,-83.62051,Almond,NC,North Carolina,Graham
28705,36.04365,-82.15888000000001,Bakersville,NC,North Carolina,Mitchell
28708,35.2714,-82.86267,Balsam Grove,NC,North Carolina,Transylvania
28713,35.36935,-83.50254,Bryson City,NC,North Carolina,Swain
28714,35.89376,-82.31145,Burnsville,NC,North Carolina,Yancey
28716,35.43589,-82.86109,Canton,NC,North Carolina,Haywood
28722,35.23413,-82.1247,Columbus,NC,North Carolina,Polk
28726,35.28118,-82.4182,East Flat Rock,NC,North Carolina,Henderson
28734,35.1828,-83.42108,Franklin,NC,North Carolina,Macon
28901,35.19808,-83.81034,Andrews,NC,North Carolina,Cherokee
29001,33.7835,-80.17251999999999,Alcolu,SC,South Carolina,Clarendon
29003,33.240559999999995,-81.01545,Bamberg,SC,South Carolina,Bamberg
29006,33.870290000000004,-81.55054,Batesburg,SC,South Carolina,Lexington
29009,34.43983,-80.37879000000001,Bethune,SC,South Carolina,Kershaw
29016,34.20244,-80.99575,Blythewood,SC,South Carolina,Richland
29018,33.345240000000004,-80.64534,Bowman,SC,South Carolina,Orangeburg
29037,34.18558,-81.86437,Chappells,SC,South Carolina,Newberry
29040,34.0593,-80.43427,Dalzell,SC,South Carolina,Sumter
29069,34.1862,-80.09626999999999,Lamar,SC,South Carolina,Darlington
29082,33.037729999999996,-80.94174,Lodge,SC,South Carolina,Colleton
29105,33.80843,-81.59564,Monetta,SC,South Carolina,Aiken
29114,33.9537,-79.93236999999999,Olanta,SC,South Carolina,Florence
29138,34.044540000000005,-81.77280999999999,Saluda,SC,South Carolina,Saluda
29301,34.93486,-82.01161,Spartanburg,SC,South Carolina,Spartanburg
29325,34.47227,-81.84268,Clinton,SC,South Carolina,Laurens
29401,32.778690000000005,-79.93494,Charleston,SC,South Carolina,Charleston
29440,33.37712,-79.329,Georgetown,SC,South Carolina,Georgetown
29511,33.97729,-79.11497,Aynor,SC,South Carolina,Horry
29512,34.62635,-79.70984,Bennettsville,SC,South Carolina,Marlboro
29536,34.41899,-79.37304,Dillon,SC,South Carolina,Dillon
29601,34.847770000000004,-82.4027,Greenville,SC,South Carolina,Greenville
29620,34.17875,-82.42872,Abbeville,SC,South Carolina,Abbeville
29621,34.50703,-82.60538000000001,Anderson,SC,South Carolina,Anderson
29630,34.74024,-82.79867,Central,SC,South Carolina,Pickens
29643,34.51182,-83.00057,Fair Play,SC,South Carolina,Oconee
29646,34.13472,-82.15202,Greenwood,SC,South Carolina,Greenwood
29810,32.995329999999996,-81.37633000000001,Allendale,SC,South Carolina,Allendale
29812,33.22683,-81.44135,Barnwell,SC,South Carolina,Barnwell
29821,33.643809999999995,-82.11184,Clarks Hill,SC,South Carolina,McCormick
29824,33.819390000000006,-81.99726,Edgefield,SC,South Carolina,Edgefield
29912,32.58262,-80.93074,Coosawhatchie,SC,South Carolina,Jasper
30002,33.77366,-84.26051,Avondale Estates,GA,Georgia,DeKalb
30008,33.89629,-84.58926,Marietta,GA,Georgia,Cobb
30011,34.02235,-83.83769000000001,Auburn,GA,Georgia,Barrow
30012,33.71884,-83.99866,Conyers,GA,Georgia,Rockdale
30014,33.57828,-83.82048,Covington,GA,Georgia,Newton
30017,33.89012,-83.96318000000001,Grayson,GA,Georgia,Gwinnett
30025,33.65591,-83.69573000000001,Social Circle,GA,Georgia,Walton
30103,34.366609999999994,-84.92071,Adairsville,GA,Georgia,Bartow
30110,33.742,-85.13332,Bremen,GA,Georgia,Haralson
30122,33.76298,-84.63819000000001,Lithia Springs,GA,Georgia,Douglas
30132,33.98839,-84.85866999999999,Dallas,GA,Georgia,Paulding
30139,34.43329,-84.70868,Fairmount,GA,Georgia,Gordon
30204,33.05729,-84.12512,Barnesville,GA,Georgia,Lamar
30216,33.23701,-83.88471,Flovilla,GA,Georgia,Butts
30217,33.28598,-85.1303,Franklin,GA,Georgia,Heard
30218,33.12743,-84.58358,Gay,GA,Georgia,Meriwether
30220,33.22505,-84.82432,Grantville,GA,Georgia,Coweta
30223,33.28629,-84.27968,Griffin,GA,Georgia,Spalding
30230,33.1642,-84.92214,Hogansville,GA,Georgia,Troup
30236,33.52244,-84.32426,Jonesboro,GA,Georgia,Clayton
30285,32.98852,-84.24909,The Rock,GA,Georgia,Upson
30401,32.6005,-82.35204,Swainsboro,GA,Georgia,Emanuel
30411,32.12818,-82.79817,Alamo,GA,Georgia,Wheeler
30415,32.32629,-81.60191,Brooklet,GA,Georgia,Bulloch
30417,32.17323,-81.9202,Claxton,GA,Georgia,Evans
30420,32.28838,-82.15678,Cobbtown,GA,Georgia,Tattnall
30436,32.1519,-82.28907,Lyons,GA,Georgia,Toombs
30439,32.40569,-82.07648,Metter,GA,Georgia,Candler
30442,32.801790000000004,-81.98904,Millen,GA,Georgia,Jenkins
30446,32.56752,-81.46858,Newington,GA,Georgia,Screven
30457,32.40041,-82.5676,Soperton,GA,Georgia,Treutlen
30501,34.31855,-83.81615,Gainesville,GA,Georgia,Hall
30510,34.44178,-83.58277,Alto,GA,Georgia,Habersham
30511,34.457409999999996,-83.476,Baldwin,GA,Georgia,Banks
30513,34.824259999999995,-84.31999,Blue Ridge,GA,Georgia,Fannin
30516,34.37562,-83.03707,Bowersville,GA,Georgia,Hart
30525,34.9087,-83.37164,Clayton,GA,Georgia,Rabun
30528,34.61549,-83.79491999999999,Cleveland,GA,Georgia,White
30533,34.5641,-84.01541,Dahlonega,GA,Georgia,Lumpkin
30534,34.43887,-84.15074,Dawsonville,GA,Georgia,Dawson
30538,34.504059999999996,-83.26611,Eastanollee,GA,Georgia,Stephens
30546,34.9088,-83.70729,Hiawassee,GA,Georgia,Towns
30619,33.85751,-83.24105,Arnoldsville,GA,Georgia,Oglethorpe
30624,34.18721,-83.04685,Bowman,GA,Georgia,Elbert
30631,33.5678,-82.87594,Crawfordville,GA,Georgia,Taliaferro
30705,34.750170000000004,-84.74898,Chatsworth,GA,Georgia,Murray
30707,34.776379999999996,-85.36036999999999,Chickamauga,GA,Georgia,Walker
30710,34.950590000000005,-84.91745999999999,Cohutta,GA,Georgia,Whitfield
30726,34.97625,-85.13959,Graysville,GA,Georgia,Catoosa
30730,34.35946,-85.42125,Lyerly,GA,Georgia,Chattooga
30738,34.79667,-85.47851999999999,Rising Fawn,GA,Georgia,Dade
30808,33.38342,-82.39349,Dearing,GA,Georgia,McDuffie
30810,33.23621,-82.58915,Gibson,GA,Georgia,Glascock
31001,31.97547,-83.34065,Abbeville,GA,Georgia,Wilcox
31003,32.60626,-83.21248,Allentown,GA,Georgia,Wilkinson
31005,32.5444,-83.59733,Bonaire,GA,Georgia,Houston
31007,32.18894,-83.93315,Byromville,GA,Georgia,Dooly
31008,32.65603,-83.78253000000001,Byron,GA,Georgia,Peach
31011,32.12692,-83.06217,Chauncey,GA,Georgia,Dodge
31014,32.41366,-83.34473,Cochran,GA,Georgia,Bleckley
31015,31.93552,-83.7753,Cordele,GA,Georgia,Crisp
31017,32.61857,-83.23188,Danville,GA,Georgia,Twiggs
31037,32.11228,-82.92721,McRae Helena,GA,Georgia,Telfair
31049,32.68759,-82.52365999999999,Kite,GA,Georgia,Johnson
31052,32.77312,-83.84470999999999,Lizella,GA,Georgia,Bibb
31061,33.076159999999994,-83.24655,Milledgeville,GA,Georgia,Baldwin
31301,31.75285,-81.60849,Allenhurst,GA,Georgia,Liberty
31302,32.12245,-81.34075,Bloomingdale,GA,Georgia,Effingham
31304,31.509059999999998,-81.35236,Crescent,GA,Georgia,McIntosh
31308,32.17485,-81.48045,Ellabell,GA,Georgia,Bryan
31316,31.71717,-81.72851,Ludowici,GA,Georgia,Long
31501,31.22438,-82.35061,Waycross,GA,Georgia,Ware
31510,31.545820000000003,-82.44053000000001,Alma,GA,Georgia,Bacon
31512,31.54332,-83.01451,Ambrose,GA,Georgia,Coffee
31513,31.77745,-82.34738,Baxley,GA,Georgia,Appling
31516,31.30995,-82.25525,Blackshear,GA,Georgia,Pierce
31520,31.180709999999998,-81.49481999999999,Brunswick,GA,Georgia,Glynn
31532,31.72255,-82.75263000000001,Denton,GA,Georgia,Jeff Davis
31537,30.89309,-82.00974000000001,Folkston,GA,Georgia,Charlton
31542,31.14309,-82.12071,Hoboken,GA,Georgia,Brantley
31601,30.751590000000004,-83.34206999999999,Valdosta,GA,Georgia,Lowndes
31620,31.118409999999997,-83.43765,Adel,GA,Georgia,Cook
31622,31.379590000000004,-83.20569,Alapaha,GA,Georgia,Berrien
31623,31.07443,-82.64407,Argyle,GA,Georgia,Clinch
31624,31.29846,-82.72140999999999,Axson,GA,Georgia,Atkinson
31625,30.9931,-83.52844,Barney,GA,Georgia,Brooks
31626,30.775579999999998,-83.80105999999999,Boston,GA,Georgia,Thomas
31635,31.10395,-83.05415,Lakeland,GA,Georgia,Lanier
31648,30.706490000000002,-83.01903,Statenville,GA,Georgia,Echols
31701,31.55299,-84.15824,Albany,GA,Georgia,Dougherty
31714,31.71538,-83.68522,Ashburn,GA,Georgia,Turner
31722,31.06731,-83.62254,Berlin,GA,Georgia,Colquitt
31733,31.59177,-83.48964000000001,Chula,GA,Georgia,Tift
31750,31.73354,-83.21609000000001,Fitzgerald,GA,Georgia,Ben Hill
31772,31.72508,-83.95683000000001,Oakfield,GA,Georgia,Worth
31774,31.558759999999996,-83.2738,Ocilla,GA,Georgia,Irwin
31804,32.66248,-84.88516,Cataula,GA,Georgia,Harris
31805,32.26851,-84.74498,Cusseta,GA,Georgia,Chattahoochee
31806,32.26545,-84.30895,Ellaville,GA,Georgia,Schley
31814,32.196940000000005,-84.85512,Louvale,GA,Georgia,Stewart
31820,32.57942,-84.82601,Midland,GA,Georgia,Muscogee
32008,29.91651,-82.91313000000001,Branford,FL,Florida,Suwannee
32033,29.788990000000002,-81.44175,Elkton,FL,Florida,St. Johns
32040,30.243470000000002,-82.23885,Glen Saint Mary,FL,Florida,Baker
32066,30.03677,-83.23398,Mayo,FL,Florida,Lafayette
32102,29.1468,-81.56166,Astor,FL,Florida,Lake
32110,29.42166,-81.33933,Bunnell,FL,Florida,Flagler
32114,29.193929999999998,-81.05145,Daytona Beach,FL,Florida,Volusia
32202,30.325029999999998,-81.64801999999999,Jacksonville,FL,Florida,Duval
32301,30.425629999999998,-84.25823000000001,Tallahassee,FL,Florida,Leon
32324,30.6525,-84.79151999999999,Chattahoochee,FL,Florida,Gadsden
32327,30.18667,-84.30565,Crawfordville,FL,Florida,Wakulla
32401,30.159779999999998,-85.6608,Panama City,FL,Florida,Bay
32425,30.855179999999997,-85.72081999999999,Bonifay,FL,Florida,Holmes
32456,29.807129999999997,-85.30265,Port Saint Joe,FL,Florida,Gulf
32501,30.4284,-87.22238,Pensacola,FL,Florida,Escambia
32530,30.598229999999997,-87.03036999999999,Bagdad,FL,Florida,Santa Rosa
32531,30.87685,-86.69100999999999,Baker,FL,Florida,Okaloosa
32601,29.64888,-82.32498000000001,Gainesville,FL,Florida,Alachua
32619,29.76169,-82.86261999999999,Bell,FL,Florida,Gilchrist
32621,29.42527,-82.62331,Bronson,FL,Florida,Levy
32628,29.63725,-83.20312,Cross City,FL,Florida,Dixie
32701,28.665340000000004,-81.36943000000001,Altamonte Springs,FL,Florida,Seminole
32754,28.689159999999998,-80.9262,Mims,FL,Florida,Brevard
32948,27.889459999999996,-80.73348,Fellsmere,FL,Florida,Indian River
33004,26.0579,-80.13852,Dania,FL,Florida,Broward
33010,25.833000000000002,-80.27868000000001,Hialeah,FL,Florida,Miami-Dade
33401,26.71645,-80.06779,West Palm Beach,FL,Florida,Palm Beach
33440,26.54379,-81.03645,Clewiston,FL,Florida,Hendry
33471,26.884240000000002,-81.19281,Moore Haven,FL,Florida,Glades
33523,28.4247,-82.2184,Dade City,FL,Florida,Pasco
33701,27.77041,-82.6357,Saint Petersburg,FL,Florida,Pinellas
33825,27.6243,-81.46502,Avon Park,FL,Florida,Highlands
33834,27.60298,-81.99235999999999,Bowling Green,FL,Florida,Hardee
33848,28.2774,-81.50688000000001,Intercession City,FL,Florida,Osceola
34101,26.04632,-81.76799,Naples,FL,Florida,Collier
34201,27.4028,-82.4678,Bradenton,FL,Florida,Manatee
34223,26.98035,-82.35198000000001,Englewood,FL,Florida,Sarasota
34266,27.19002,-81.8263,Arcadia,FL,Florida,DeSoto
34428,28.96087,-82.63391999999999,Crystal River,FL,Florida,Citrus
34601,28.590259999999997,-82.36482,Brooksville,FL,Florida,Hernando
34945,27.43798,-80.55733000000001,Fort Pierce,FL,Florida,St. Lucie
34972,27.506529999999998,-80.92711,Okeechobee,FL,Florida,Okeechobee
35004,33.60281,-86.49611999999999,Moody,AL,Alabama,St. Clair
35007,33.21591,-86.79717,Alabaster,AL,Alabama,Shelby
35010,32.91644,-85.9368,Alexander City,AL,Alabama,Tallapoosa
35013,33.90164,-86.51785,Allgood,AL,Alabama,Blount
35014,33.35989,-86.26918,Alpine,AL,Alabama,Talladega
35019,34.29852,-86.63523,Baileyton,AL,Alabama,Cullman
35045,32.80704,-86.67285,Clanton,AL,Alabama,Chilton
35072,33.08977,-86.06138,Goodwater,AL,Alabama,Coosa
35111,33.284240000000004,-87.09455,McCalla,AL,Alabama,Tuscaloosa
35441,32.85373,-87.73859,Akron,AL,Alabama,Hale
35540,34.23388,-87.18817,Addison,AL,Alabama,Winston
35610,34.95098,-87.24209,Anderson,AL,Alabama,Lauderdale
35611,34.7671,-87.08566,Athens,AL,Alabama,Limestone
35616,34.73885,-88.01897,Cherokee,AL,Alabama,Colbert
35901,34.047990000000006,-85.9246,Gadsden,AL,Alabama,Etowah
36003,32.45323,-86.72386999999999,Autaugaville,AL,Alabama,Autauga
36009,31.58356,-86.29694,Brantley,AL,Alabama,Crenshaw
36020,32.48818,-86.3193,Coosada,AL,Alabama,Elmore
36028,31.499159999999996,-86.38884,Dozier,AL,Alabama,Covington
36029,32.1779,-85.93363000000001,Fitzpatrick,AL,Alabama,Bullock
36262,33.78757,-85.46555,Fruithurst,AL,Alabama,Cleburne
36311,31.602459999999997,-85.68151,Ariton,AL,Alabama,Dale
36313,31.1786,-85.79394,Bellwood,AL,Alabama,Geneva
36401,31.47366,-86.9493,Evergreen,AL,Alabama,Conecuh
36505,30.94264,-88.01644,Axis,AL,Alabama,Mobile
36701,32.47679,-87.05709,Selma,AL,Alabama,Dallas
36732,32.42337,-87.9152,Demopolis,AL,Alabama,Marengo
36854,32.75379,-85.18444000000001,Valley,AL,Alabama,Chambers
36904,32.10202,-88.25861,Butler,AL,Alabama,Choctaw
37014,35.86957,-86.65754,Arrington,TN,Tennessee,Williamson
37015,36.28416,-87.07721,Ashland City,TN,Tennessee,Cheatham
37016,35.95746,-86.10025,Auburntown,TN,Tennessee,Cannon
37022,36.50014,-86.31075,Bethpage,TN,Tennessee,Sumner
37025,35.9487,-87.30774,Bon Aqua,TN,Tennessee,Hickman
37029,36.04186,-87.26451999999999,Burns,TN,Tennessee,Dickson
37030,36.274390000000004,-85.94758,Carthage,TN,Tennessee,Smith
37032,36.52424,-87.01714,Cedar Hill,TN,Tennessee,Robertson
37074,36.41897,-86.14428000000001,Hartsville,TN,Tennessee,Trousdale
37078,35.92275,-87.76786,Hurricane Mills,TN,Tennessee,Humphreys
37301,35.419709999999995,-85.79526,Altamont,TN,Tennessee,Grundy
37303,35.4407,-84.64319,Athens,TN,Tennessee,McMinn
37310,35.263870000000004,-84.78005,Charleston,TN,Tennessee,Bradley
37321,35.50222,-85.00766999999999,Dayton,TN,Tennessee,Rhea
37322,35.495670000000004,-84.81600999999999,Decatur,TN,Tennessee,Meigs
37327,35.42277,-85.40585,Dunlap,TN,Tennessee,Sequatchie
37367,35.63171,-85.2266,Pikeville,TN,Tennessee,Bledsoe
37642,36.52903,-82.72991,Church Hill,TN,Tennessee,Hawkins
37643,36.377340000000004,-82.13641,Elizabethton,TN,Tennessee,Carter
37650,36.104459999999996,-82.45622,Erwin,TN,Tennessee,Unicoi
37708,36.32525,-83.33404,Bean Station,TN,Tennessee,Grainger
37713,36.09017,-83.13206,Bybee,TN,Tennessee,Cocke
37715,36.55424,-83.96049000000001,Clairfield,TN,Tennessee,Claiborne
37738,35.6702,-83.47480999999999,Gatlinburg,TN,Tennessee,Sevier
37742,35.6754,-84.18028000000001,Greenback,TN,Tennessee,Loudon
37813,36.176,-83.26505999999999,Morristown,TN,Tennessee,Hamblen
38001,35.81094,-89.15658,Alamo,TN,Tennessee,Crockett
38004,35.41885,-89.76739,Atoka,TN,Tennessee,Tipton
38007,36.15948,-89.4271,Bogota,TN,Tennessee,Dyer
38008,35.24682,-88.99499,Bolivar,TN,Tennessee,Hardeman
38221,36.24504,-88.03583,Big Sandy,TN,Tennessee,Benton
38225,36.32087,-88.67904,Dresden,TN,Tennessee,Weakley
38232,36.34943,-89.32268,Hornbeak,TN,Tennessee,Obion
38233,36.20283,-89.04853,Kenton,TN,Tennessee,Gibson
38310,35.25849,-88.39883,Adamsville,TN,Tennessee,McNairy
38311,35.43642,-88.10553,Bath Springs,TN,Tennessee,Decatur
38326,35.05788,-88.28787,Counce,TN,Tennessee,Hardin
38401,35.629020000000004,-87.02062,Columbia,TN,Tennessee,Maury
38504,36.395579999999995,-84.72439,Allardt,TN,Tennessee,Fentress
38541,36.52956,-85.33738000000001,Allons,TN,Tennessee,Overton
38549,36.56081,-85.1516,Byrdstown,TN,Tennessee,Pickett
38585,35.69355,-85.42668,Spencer,TN,Tennessee,Van Buren
38606,34.30467,-89.95591999999999,Batesville,MS,Mississippi,Panola
38610,34.65293,-89.02614,Blue Mountain,MS,Mississippi,Tippah
38614,34.155770000000004,-90.60406,Clarksdale,MS,Mississippi,Coahoma
38618,34.701240000000006,-89.93036,Coldwater,MS,Mississippi,Tate
38622,34.1719,-90.1385,Crowder,MS,Mississippi,Quitman
38626,34.51367,-90.41775,Dundee,MS,Mississippi,Tunica
38702,33.5361,-91.1795,Greenville,MS,Mississippi,Bolivar
38704,33.00716,-91.02129000000001,Greenville,MS,Mississippi,Issaquena
38721,32.98404,-90.7504,Anguilla,MS,Mississippi,Sharkey
38736,33.645379999999996,-90.53814,Doddsville,MS,Mississippi,Sunflower
38824,34.520379999999996,-88.64307,Baldwyn,MS,Mississippi,Prentiss
38827,34.53265,-88.20043000000001,Belmont,MS,Mississippi,Tishomingo
38834,34.91545,-88.5635,Corinth,MS,Mississippi,Alcorn
38841,34.35127,-89.01666999999999,Ecru,MS,Mississippi,Pontotoc
38843,34.264959999999995,-88.37564,Fulton,MS,Mississippi,Itawamba
38850,34.04896,-89.05309,Houlka,MS,Mississippi,Chickasaw
38901,33.76161,-89.80425,Grenada,MS,Mississippi,Grenada
38920,33.87636,-90.06536,Cascilla,MS,Mississippi,Tallahatchie
38922,33.9312,-89.64492,Coffeeville,MS,Mississippi,Yalobusha
38930,33.54541,-90.14511999999999,Greenwood,MS,Mississippi,Leflore
39039,32.81969,-90.22506,Benton,MS,Mississippi,Yazoo
39041,32.413759999999996,-90.47335,Bolton,MS,Mississippi,Hinds
39042,32.21203,-89.88861999999999,Brandon,MS,Mississippi,Rankin
39044,32.02921,-89.97299,Braxton,MS,Mississippi,Simpson
39051,32.78825,-89.50044,Carthage,MS,Mississippi,Leake
39059,31.98234,-90.35549,Crystal Springs,MS,Mississippi,Copiah
39067,33.11031,-89.4467,Ethel,MS,Mississippi,Attala
39328,32.74432,-88.70075,De Kalb,MS,Mississippi,Kemper
39341,33.10052,-88.56203000000001,Macon,MS,Mississippi,Noxubee
39350,32.79578,-89.12848000000001,Philadelphia,MS,Mississippi,Neshoba
39401,31.23265,-89.26717,Hattiesburg,MS,Mississippi,Forrest
39421,31.484759999999998,-89.712,Bassfield,MS,Mississippi,Jefferson Davis
39426,30.653709999999997,-89.66105999999999,Carriere,MS,Mississippi,Pearl River
39452,30.878709999999998,-88.5996,Lucedale,MS,Mississippi,George
39561,30.704990000000002,-89.15505,McHenry,MS,Mississippi,Stone
39638,31.226020000000002,-90.9935,Gloster,MS,Mississippi,Amite
39641,31.3567,-90.16983,Jayess,MS,Mississippi,Walthall
39759,33.43662,-88.82643,Starkville,MS,Mississippi,Oktibbeha
39823,31.3321,-84.94157,Blakely,GA,Georgia,Early
39826,31.81995,-84.33814,Bronwood,GA,Georgia,Terrell
39827,30.95275,-84.20685999999999,Cairo,GA,Georgia,Grady
39837,31.15273,-84.67304,Colquitt,GA,Georgia,Miller
40006,38.591609999999996,-85.32669,Bedford,KY,Kentucky,Trimble
40010,38.373509999999996,-85.45073000000001,Buckner,KY,Kentucky,Oldham
40046,38.02262,-85.17421999999999,Mount Eden,KY,Kentucky,Spencer
40047,38.03973,-85.55479,Mount Washington,KY,Kentucky,Bullitt
40104,38.09162,-86.34151999999999,Battletown,KY,Kentucky,Meade
40111,37.77313,-86.62819,Cloverport,KY,Kentucky,Breckinridge
40312,37.85237,-83.93091,Clay City,KY,Kentucky,Powell
40316,37.93128,-83.52924,Denniston,KY,Kentucky,Menifee
40336,37.68573,-83.98616,Irvine,KY,Kentucky,Estill
40339,37.94188,-84.6443,Keene,KY,Kentucky,Jessamine
40347,38.158429999999996,-84.7156,Midway,KY,Kentucky,Woodford
40348,38.28739,-84.1321,Millersburg,KY,Kentucky,Bourbon
40359,38.48924,-84.81944,Owenton,KY,Kentucky,Owen
40391,37.96942,-84.14518000000001,Winchester,KY,Kentucky,Clark
40409,37.377590000000005,-84.43294,Brodhead,KY,Kentucky,Rockcastle
40422,37.637859999999996,-84.80074,Danville,KY,Kentucky,Boyle
40444,37.6792,-84.58843,Lancaster,KY,Kentucky,Garrard
40701,36.91957,-84.16358000000001,Corbin,KY,Kentucky,Whitley
40729,37.24779,-84.13499,East Bernstadt,KY,Kentucky,Laurel
40801,36.860640000000004,-83.24816,Ages Brookside,KY,Kentucky,Harlan
40813,36.72773,-83.59300999999999,Calvin,KY,Kentucky,Bell
40816,37.00448,-83.29736,Chappell,KY,Kentucky,Leslie
40826,37.053909999999995,-82.78090999999999,Eolia,KY,Kentucky,Letcher
41002,38.73062,-83.98266,Augusta,KY,Kentucky,Bracken
41011,39.06795,-84.52955,Covington,KY,Kentucky,Kenton
41039,38.41149,-83.88076,Ewing,KY,Kentucky,Fleming
41046,38.71962,-84.80179,Glencoe,KY,Kentucky,Gallatin
41101,38.47222,-82.64601,Ashland,KY,Kentucky,Boyd
41121,38.44573,-82.83391999999999,Argillite,KY,Kentucky,Greenup
41149,38.06423,-83.03927,Isonville,KY,Kentucky,Elliott
41301,37.719390000000004,-83.50059,Campton,KY,Kentucky,Wolfe
41314,37.42586,-83.6404,Booneville,KY,Kentucky,Owsley
41317,37.44763,-83.18915,Clayhole,KY,Kentucky,Breathitt
41464,37.66765,-82.97331,Royalton,KY,Kentucky,Magoffin
41643,37.46001,-82.8326,Lackey,KY,Kentucky,Knott
42001,37.037620000000004,-88.71089,Paducah,KY,Kentucky,McCracken
42020,36.69232,-88.29296,Almo,KY,Kentucky,Calloway
42021,36.804809999999996,-89.02655,Arlington,KY,Kentucky,Carlisle
42022,37.1459,-88.94554000000001,Bandana,KY,Kentucky,Ballard
42027,36.916309999999996,-88.62850999999999,Boaz,KY,Kentucky,Graves
42037,37.17273,-88.18779,Dycusburg,KY,Kentucky,Crittenden
42038,37.04143,-88.02225,Eddyville,KY,Kentucky,Lyon
42120,36.6711,-86.2697,Adolphus,KY,Kentucky,Allen
42123,36.82162,-85.98925,Austin,KY,Kentucky,Barren
42124,36.87052,-85.64393000000001,Beaumont,KY,Kentucky,Metcalfe
42163,37.0791,-86.13414,Rocky Hill,KY,Kentucky,Edmonson
42204,36.6958,-87.07358,Allensville,KY,Kentucky,Todd
42211,36.821459999999995,-87.83899,Cadiz,KY,Kentucky,Trigg
42215,36.99698,-87.66707,Cerulean,KY,Kentucky,Christian
42301,37.74038,-87.24615,Owensboro,KY,Kentucky,Daviess
42321,37.17156,-87.05596,Beech Creek,KY,Kentucky,Muhlenberg
42322,37.613690000000005,-87.39532,Beech Grove,KY,Kentucky,McLean
42408,37.180640000000004,-87.6943,Dawson Springs,KY,Kentucky,Hopkins
42516,37.22715,-84.7786,Bethelridge,KY,Kentucky,Casey
42631,36.73965,-84.48031999999999,Marshes Siding,KY,Kentucky,McCreary
42715,36.952940000000005,-85.39256,Breeding,KY,Kentucky,Adair
42716,37.47647,-85.60847,Buffalo,KY,Kentucky,Larue
42743,37.22893,-85.53081999999999,Greensburg,KY,Kentucky,Green
43001,40.08865,-82.61366,Alexandria,OH,Ohio,Licking
43009,40.17253,-83.64152,Cable,OH,Ohio,Champaign
43101,39.46464,-82.74563,Adelphi,OH,Ohio,Ross
43103,39.7257,-82.93543000000001,Ashville,OH,Ohio,Pickaway
43111,39.50207,-82.24238000000001,Carbon Hill,OH,Ohio,Hocking
43315,40.48322,-82.87768,Cardington,OH,Ohio,Morrow
43316,40.954159999999995,-83.3808,Carey,OH,Ohio,Wyandot
43407,41.27787,-83.2494,Burgoon,OH,Ohio,Sandusky
43408,41.57185,-83.36346,Clay Center,OH,Ohio,Ottawa
43412,41.626999999999995,-83.32311,Curtice,OH,Ohio,Lucas
43501,41.6725,-84.45725999999999,Alvordton,OH,Ohio,Williams
43512,41.30271,-84.35806,Defiance,OH,Ohio,Defiance
43701,39.96008,-81.99398000000001,Zanesville,OH,Ohio,Muskingum
43711,39.84213,-81.57748000000001,Ava,OH,Ohio,Noble
43713,39.98808,-81.17407,Barnesville,OH,Ohio,Belmont
43722,39.9192,-81.51756,Buffalo,OH,Ohio,Guernsey
43805,40.393370000000004,-81.97258000000001,Blissfield,OH,Ohio,Coshocton
43832,40.27482,-81.58244,Newcomerstown,OH,Ohio,Tuscarawas
43920,40.678509999999996,-80.5832,East Liverpool,OH,Ohio,Columbiana
44001,41.36493,-82.26176,Amherst,OH,Ohio,Lorain
44003,41.62142,-80.58599,Andover,OH,Ohio,Ashtabula
44017,41.36865,-81.86317,Berea,OH,Ohio,Cuyahoga
44021,41.44167,-81.14743,Burton,OH,Ohio,Geauga
44056,41.31492,-81.49831999999999,Macedonia,OH,Ohio,Summit
44201,41.02682,-81.17928,Atwater,OH,Ohio,Portage
44212,41.24342,-81.82951,Brunswick,OH,Ohio,Medina
44401,41.02259,-80.94521,Berlin Center,OH,Ohio,Mahoning
44402,41.38663,-80.85424,Bristolville,OH,Ohio,Trumbull
44601,40.91936,-81.13023000000001,Alliance,OH,Ohio,Stark
44805,40.87291,-82.31688,Ashland,OH,Ohio,Ashland
44826,41.2408,-82.48009,Collins,OH,Ohio,Huron
45003,39.58696,-84.78787,College Corner,OH,Ohio,Preble
45101,38.69055,-83.74129,Aberdeen,OH,Ohio,Brown
45102,39.01712,-84.20427,Amelia,OH,Ohio,Clermont
45303,40.21593,-84.65781,Ansonia,OH,Ohio,Darke
45312,40.06026,-84.08027,Casstown,OH,Ohio,Miami
45614,38.92975,-82.27709,Bidwell,OH,Ohio,Gallia
45622,39.37557,-82.49937,Creola,OH,Ohio,Vinton
45629,38.64971,-82.81286,Franklin Furnace,OH,Ohio,Scioto
45701,39.31358,-82.08214,Athens,OH,Ohio,Athens
45819,40.62408,-84.26038,Buckland,OH,Ohio,Auglaize
45832,40.92657,-84.73285,Convoy,OH,Ohio,Van Wert
46103,39.68837,-86.61333,Amo,IN,Indiana,Hendricks
46104,39.66102,-85.59541,Arlington,IN,Indiana,Rush
46301,41.68404,-86.98106,Beverly Shores,IN,Indiana,Porter
46340,41.38418,-86.76905,Hanna,IN,Indiana,LaPorte
46366,41.21533,-86.76793,North Judson,IN,Indiana,Starke
46502,41.25938,-85.97627,Atwood,IN,Indiana,Kosciusko
46507,41.72057,-85.81751,Bristol,IN,Indiana,Elkhart
46530,41.73988,-86.12742,Granger,IN,Indiana,St. Joseph
